California County,"Nearby City 
(to help approximate location only)",Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,,,,,,,,California County,Avg Pollution Burden,Avg Pollution Burden Score,Avg Pollution Burden Pctl,Median Pollution Burden,Median Pollution Burden Score,Median Pollution Burden Pctl,,"Nearby City 
(to help approximate location only)",Avg Pollution Burden,Avg Pollution Burden Score,Avg Pollution Burden Pctl,Median Pollution Burden,Median Pollution Burden Score,Median Pollution Burden Pctl
San Francisco,San Francisco,21.36,2.63,4.62,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,25.58,3.15,10.83,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,28.19,3.47,15.89,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,23.96,2.95,7.90,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,30.02,3.70,19.71,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.68,3.41,14.74,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,31.67,3.90,23.61,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,23.24,2.86,7.04,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,25.07,3.09,9.91,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,25.72,3.17,11.01,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,22.75,2.80,6.41,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,22.37,2.76,5.94,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,19.37,2.39,2.71,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,24.51,3.02,8.77,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,23.76,2.93,7.65,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,22.26,2.74,5.74,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,21.37,2.63,4.64,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,24.96,3.07,9.62,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,23.33,2.87,7.19,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,25.09,3.09,9.93,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,25.91,3.19,11.26,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.05,3.33,13.32,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,20.50,2.53,3.72,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,20.68,2.55,3.96,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,24.99,3.08,9.74,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,21.89,2.70,5.20,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,20.94,2.58,4.17,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,37.84,4.66,39.37,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,34.71,4.28,31.20,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.41,3.38,14.05,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,30.22,3.72,20.21,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.01,3.33,13.19,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,33.36,4.11,27.44,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,28.41,3.50,16.28,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.08,3.95,24.53,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,29.33,3.61,18.11,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,26.16,3.22,11.72,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.79,3.42,14.96,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,26.67,3.29,12.55,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,27.78,3.42,14.91,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,26.60,3.28,12.41,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,32.55,4.01,25.71,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,49.66,6.12,71.74,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,33.41,4.11,27.57,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,25.73,3.17,11.04,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,50.02,6.16,72.71,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,58.79,7.24,89.82,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,38.85,4.79,42.10,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,41.62,5.13,49.61,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,56.25,6.93,85.59,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,48.91,6.02,69.56,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,36.68,4.52,36.33,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,36.32,4.47,35.32,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,31.56,3.89,23.40,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,48.54,5.98,68.49,,,,,,,,,,,,,,,,,,,,,,
San Francisco,San Francisco,57.54,7.09,87.73,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Brisbane,59.95,7.38,91.45,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,47.74,5.88,66.11,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,31.39,3.87,22.99,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,18.04,2.22,1.74,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,20.67,2.55,3.91,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,32.71,4.03,26.12,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,38.07,4.69,40.07,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,31.72,3.91,23.73,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,35.17,4.33,32.53,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,36.50,4.50,35.81,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,28.27,3.48,16.07,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,25.69,3.16,10.98,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,38.23,4.71,40.57,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,42.86,5.28,52.67,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,38.86,4.79,42.12,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,27.40,3.38,14.01,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,31.23,3.85,22.56,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,44.62,5.50,57.72,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,34.49,4.25,30.60,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,39.07,4.81,42.69,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Daly City,26.32,3.24,12.02,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,30.82,3.80,21.39,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,28.67,3.53,16.71,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,24.67,3.04,9.06,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,29.10,3.58,17.60,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,38.79,4.78,41.98,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,49.34,6.08,70.82,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,46.66,5.75,63.24,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,61.02,7.52,92.81,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,46.96,5.78,63.93,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,29.97,3.69,19.61,,,,,,,,,,,,,,,,,,,,,,
San Mateo,South San Francisco,29.59,3.64,18.73,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Pacifica,25.57,3.15,10.82,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Pacifica,27.79,3.42,14.97,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Pacifica,24.29,2.99,8.41,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Pacifica,18.18,2.24,1.78,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Pacifica,25.92,3.19,11.28,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Pacifica,20.98,2.58,4.23,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Pacifica,16.64,2.05,1.14,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Pacifica,17.20,2.12,1.31,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Bruno,28.81,3.55,17.05,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Bruno,22.30,2.75,5.81,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Bruno,27.61,3.40,14.50,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Bruno,35.97,4.43,34.54,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Bruno,25.37,3.13,10.49,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Bruno,50.12,6.17,73.02,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Bruno,39.20,4.83,43.06,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Bruno,58.00,7.14,88.48,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Millbrae,48.45,5.97,68.19,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Millbrae,33.78,4.16,28.50,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Millbrae,21.73,2.68,5.09,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Millbrae,18.15,2.24,1.75,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Millbrae,31.13,3.83,22.23,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Millbrae,38.77,4.78,41.89,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Burlingame,41.02,5.05,47.60,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Burlingame,38.92,4.79,42.24,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Burlingame,30.04,3.70,19.76,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Burlingame,36.47,4.49,35.74,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Burlingame,39.17,4.82,42.99,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Burlingame,29.44,3.63,18.38,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Burlingame,29.19,3.60,17.78,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Burlingame,32.04,3.95,24.43,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,24.64,3.03,8.95,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,29.87,3.68,19.37,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,37.04,4.56,37.29,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,41.56,5.12,49.32,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,44.43,5.47,57.20,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,38.59,4.75,41.49,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,36.77,4.53,36.57,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,32.13,3.96,24.69,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,46.20,5.69,61.97,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,39.82,4.91,44.47,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,33.29,4.10,27.31,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,30.99,3.82,21.88,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,27.05,3.33,13.30,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,22.08,2.72,5.53,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,27.61,3.40,14.52,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,32.29,3.98,25.12,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,42.12,5.19,50.75,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,42.35,5.22,51.24,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,39.52,4.87,43.80,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,37.41,4.61,38.37,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,34.13,4.20,29.55,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,38.77,4.78,41.92,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,34.75,4.28,31.30,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,17.75,2.19,1.59,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,23.61,2.91,7.44,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,37.53,4.62,38.66,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,29.59,3.64,18.72,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,26.66,3.28,12.51,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,23.21,2.86,6.97,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,28.60,3.52,16.53,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,17.42,2.15,1.41,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,35.20,4.34,32.57,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,32.17,3.96,24.82,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Mateo,33.78,4.16,28.51,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Belmont,40.74,5.02,46.85,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Belmont,29.13,3.59,17.65,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Belmont,19.04,2.35,2.45,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Belmont,29.21,3.60,17.88,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Belmont,39.62,4.88,44.01,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Carlos,50.95,6.28,74.85,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Carlos,35.94,4.43,34.41,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Carlos,39.42,4.86,43.60,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Carlos,34.42,4.24,30.45,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Carlos,28.73,3.54,16.91,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Carlos,27.95,3.44,15.37,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Carlos,20.98,2.58,4.22,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Carlos,15.09,1.86,0.62,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Carlos,29.93,3.69,19.53,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,24.25,2.99,8.34,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,22.87,2.82,6.55,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,29.47,3.63,18.46,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,34.47,4.25,30.53,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,35.29,4.35,32.78,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,48.62,5.99,68.74,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,42.90,5.28,52.81,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,35.24,4.34,32.69,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,56.55,6.97,86.10,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,25.41,3.13,10.59,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,33.62,4.14,28.04,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,43.31,5.33,53.84,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,43.58,5.37,54.67,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,31.42,3.87,23.09,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,33.91,4.18,28.84,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,34.86,4.29,31.69,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,29.64,3.65,18.87,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,34.78,4.28,31.38,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,25.04,3.08,9.86,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,21.61,2.66,4.94,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,22.00,2.71,5.41,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,24.98,3.08,9.67,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Atherton,36.91,4.55,36.95,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Atherton,33.34,4.11,27.39,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,40.49,4.99,46.17,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,43.23,5.32,53.67,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Palo Alto,49.83,6.14,72.16,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Palo Alto,54.55,6.72,82.89,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Palo Alto,47.62,5.87,65.76,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Palo Alto,43.10,5.31,53.28,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,39.74,4.89,44.23,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,35.56,4.38,33.47,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,30.13,3.71,20.01,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,31.73,3.91,23.78,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,33.77,4.16,28.49,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,43.13,5.31,53.42,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Portola Valley,36.85,4.54,36.80,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,30.72,3.78,21.24,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,28.07,3.46,15.66,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Half Moon Bay,46.99,5.79,64.01,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Half Moon Bay,29.64,3.65,18.86,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Moss Beach,34.10,4.20,29.40,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Redwood City,44.41,5.47,57.15,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Pescadero,42.57,5.24,51.87,,,,,,,,,,,,,,,,,,,,,,
San Mateo,Menlo Park,36.70,4.52,36.45,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Bruno,21.03,2.59,4.31,,,,,,,,,,,,,,,,,,,,,,
San Mateo,San Francisco,54.46,6.71,82.73,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,61.36,7.56,93.17,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,53.15,6.55,80.04,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,51.70,6.37,76.61,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,48.52,5.98,68.43,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.20,5.07,48.21,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,45.95,5.66,61.13,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,51.47,6.34,76.04,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,42.97,5.29,52.99,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.63,4.39,33.64,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,44.71,5.51,57.93,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,42.48,5.23,51.52,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,56.19,6.92,85.50,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.62,5.13,49.58,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,37.93,4.67,39.65,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,54.05,6.66,81.88,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,38.64,4.76,41.62,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,49.80,6.13,72.07,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,53.76,6.62,81.27,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,52.19,6.43,77.61,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,44.38,5.47,57.04,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,46.67,5.75,63.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,47.04,5.79,64.17,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,37.88,4.67,39.51,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,44.55,5.49,57.49,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,43.95,5.41,55.78,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.49,5.11,49.06,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,34.85,4.29,31.62,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.68,4.40,33.76,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,33.08,4.07,26.81,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.89,4.42,34.26,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,50.08,6.17,72.88,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,38.02,4.68,39.86,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,28.62,3.52,16.59,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,33.69,4.15,28.21,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,42.91,5.29,52.86,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,35.49,4.37,33.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,42.26,5.21,51.04,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.54,4.38,33.40,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,34.46,4.24,30.52,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,32.96,4.06,26.58,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,24.77,3.05,9.32,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,28.82,3.55,17.08,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,27.38,3.37,13.96,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,34.39,4.24,30.38,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,36.54,4.50,35.92,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.27,4.34,32.73,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.99,3.94,24.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.80,3.92,23.96,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,32.92,4.05,26.47,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,57.75,7.11,88.16,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,37.36,4.60,38.20,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,48.60,5.99,68.67,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,37.07,4.57,37.36,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,56.84,7.00,86.65,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,54.98,6.77,83.66,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,52.80,6.50,79.20,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,32.36,3.99,25.31,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,46.01,5.67,61.36,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,38.02,4.68,39.85,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,58.25,7.17,88.92,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,54.94,6.77,83.58,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,46.12,5.68,61.74,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,43.33,5.34,53.90,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,44.52,5.48,57.44,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,43.09,5.31,53.25,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,43.23,5.33,53.68,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,38.05,4.69,39.98,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,40.48,4.99,46.11,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,42.49,5.23,51.60,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,46.50,5.73,62.79,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,39.14,4.82,42.94,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,36.32,4.47,35.31,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,40.92,5.04,47.32,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,36.64,4.51,36.22,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,37.84,4.66,39.32,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,20.15,2.48,3.32,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,18.58,2.29,2.09,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,30.08,3.71,19.88,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,26.71,3.29,12.61,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,21.93,2.70,5.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,18.43,2.27,1.95,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,18.36,2.26,1.92,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,23.66,2.91,7.50,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,22.17,2.73,5.61,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.36,3.62,18.23,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,26.73,3.29,12.66,,,,,,,,,,,,,,,,,,,,,,
